date,plant-stand,precip,temp,hail,crop-hist,area-damaged,severity,seed-tmt,germination,plant-growth,leaves,leafspots-halo,leafspots-marg,leafspot-size,leaf-shread,leaf-malf,leaf-mild,stem,lodging,stem-cankers,canker-lesion,fruiting-bodies,external-decay,mycelium,int-discolor,sclerotia,fruit-pods,fruit-spots,seed,mold-growth,seed-discolor,seed-size,shriveling,roots,target
3.0,1.0,2.0,2.0,0.0,3.0,1.0,1.0,1.0,2.0,0.0,1,1.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,downy-mildew
5.0,1.0,2.0,1.0,0.0,2.0,3.0,0.0,1.0,2.0,0.0,1,1.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,downy-mildew
3.0,1.0,2.0,1.0,0.0,1.0,1.0,0.0,1.0,2.0,0.0,1,2.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,downy-mildew
5.0,1.0,2.0,0.0,0.0,3.0,3.0,0.0,1.0,2.0,0.0,1,2.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,downy-mildew
1.0,1.0,2.0,1.0,0.0,3.0,2.0,1.0,0.0,2.0,0.0,1,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,brown-spot
2.0,0.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,brown-spot
3.0,0.0,2.0,1.0,0.0,2.0,3.0,1.0,0.0,1.0,0.0,1,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,brown-spot
2.0,1.0,2.0,1.0,0.0,3.0,3.0,1.0,0.0,2.0,0.0,1,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,brown-spot
2.0,0.0,2.0,1.0,0.0,2.0,2.0,1.0,0.0,1.0,0.0,1,2.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,brown-spot
5.0,0.0,2.0,1.0,0.0,2.0,3.0,2.0,1.0,1.0,0.0,1,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,brown-spot
2.0,0.0,2.0,1.0,0.0,3.0,3.0,1.0,1.0,1.0,0.0,1,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,brown-spot
1.0,0.0,2.0,1.0,0.0,2.0,3.0,1.0,2.0,1.0,0.0,1,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,brown-spot
2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,brown-spot
3.0,1.0,2.0,2.0,1.0,1.0,1.0,0.0,2.0,1.0,0.0,1,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,brown-spot
0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,brown-spot
1.0,0.0,2.0,2.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,brown-spot
2.0,0.0,1.0,1.0,0.0,2.0,2.0,1.0,2.0,2.0,0.0,1,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,brown-spot
3.0,0.0,2.0,2.0,0.0,3.0,3.0,0.0,0.0,1.0,1.0,1,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,brown-spot
4.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0,1,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,brown-spot
0.0,0.0,2.0,2.0,0.0,2.0,1.0,1.0,2.0,1.0,1.0,1,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,brown-spot
1.0,0.0,1.0,1.0,0.0,3.0,2.0,0.0,0.0,2.0,0.0,1,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,brown-spot
2.0,0.0,2.0,2.0,0.0,1.0,3.0,0.0,1.0,1.0,0.0,1,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,brown-spot
0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,2.0,2.0,1.0,1,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,brown-spot
1.0,1.0,2.0,2.0,1.0,3.0,1.0,0.0,0.0,1.0,0.0,1,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,brown-spot
1.0,0.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,brown-spot
2.0,0.0,2.0,1.0,0.0,2.0,2.0,1.0,0.0,1.0,0.0,1,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,brown-spot
3.0,1.0,2.0,1.0,0.0,3.0,3.0,1.0,0.0,2.0,0.0,1,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,brown-spot
4.0,0.0,2.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,1,2.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,brown-spot
5.0,0.0,2.0,1.0,0.0,3.0,2.0,1.0,0.0,1.0,0.0,1,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,brown-spot
1.0,1.0,2.0,1.0,0.0,2.0,3.0,1.0,0.0,2.0,0.0,1,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,brown-spot
2.0,0.0,2.0,1.0,0.0,3.0,3.0,1.0,0.0,0.0,0.0,1,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,brown-spot
3.0,0.0,2.0,1.0,0.0,2.0,3.0,1.0,0.0,1.0,0.0,1,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,brown-spot
1.0,1.0,2.0,1.0,0.0,3.0,3.0,1.0,0.0,2.0,0.0,1,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,brown-spot
2.0,0.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,brown-spot
3.0,0.0,2.0,1.0,0.0,2.0,2.0,1.0,0.0,1.0,0.0,1,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,brown-spot
1.0,1.0,2.0,1.0,0.0,3.0,3.0,1.0,0.0,2.0,0.0,1,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,brown-spot
2.0,0.0,2.0,1.0,0.0,2.0,3.0,1.0,0.0,0.0,0.0,1,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,brown-spot
3.0,0.0,2.0,1.0,0.0,3.0,3.0,1.0,0.0,1.0,0.0,1,2.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,brown-spot
1.0,1.0,2.0,1.0,0.0,2.0,1.0,1.0,0.0,2.0,0.0,1,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,brown-spot
2.0,0.0,2.0,1.0,0.0,3.0,2.0,1.0,0.0,0.0,0.0,1,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,brown-spot
3.0,0.0,2.0,1.0,0.0,2.0,3.0,1.0,0.0,1.0,0.0,1,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,brown-spot
4.0,1.0,2.0,1.0,0.0,3.0,1.0,1.0,0.0,2.0,0.0,1,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,brown-spot
5.0,0.0,2.0,1.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,1,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,brown-spot
1.0,0.0,2.0,1.0,0.0,2.0,3.0,1.0,0.0,1.0,0.0,1,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,brown-spot
2.0,1.0,2.0,1.0,0.0,3.0,3.0,1.0,0.0,2.0,0.0,1,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,brown-spot
3.0,0.0,2.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,1,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,brown-spot
4.0,0.0,2.0,1.0,0.0,3.0,3.0,1.0,0.0,1.0,0.0,1,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,brown-spot
5.0,1.0,2.0,1.0,0.0,3.0,3.0,1.0,0.0,2.0,0.0,1,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,brown-spot
1.0,0.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,brown-spot
2.0,0.0,2.0,1.0,0.0,2.0,2.0,1.0,0.0,1.0,0.0,1,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,brown-spot
3.0,1.0,2.0,1.0,0.0,3.0,3.0,1.0,0.0,2.0,0.0,1,2.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,brown-spot
1.0,0.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1,2.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,brown-spot
2.0,0.0,2.0,1.0,0.0,2.0,2.0,1.0,0.0,1.0,0.0,1,2.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,brown-spot
3.0,1.0,2.0,1.0,0.0,3.0,3.0,1.0,0.0,2.0,0.0,1,2.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,brown-spot
1.0,0.0,2.0,1.0,0.0,1.0,3.0,1.0,0.0,0.0,0.0,1,2.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,brown-spot
2.0,0.0,2.0,1.0,0.0,2.0,2.0,1.0,0.0,1.0,0.0,1,2.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,brown-spot
3.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bacterial-blight
4.0,1.0,1.0,1.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bacterial-blight
2.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bacterial-blight
4.0,0.0,1.0,2.0,0.0,3.0,2.0,0.0,0.0,1.0,0.0,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bacterial-blight
5.0,1.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,2.0,1.0,1,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bacterial-blight
3.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bacterial-blight
4.0,0.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,0.0,1,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bacterial-blight
3.0,0.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bacterial-blight
4.0,1.0,1.0,1.0,0.0,2.0,3.0,0.0,0.0,2.0,0.0,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bacterial-blight
5.0,0.0,2.0,1.0,1.0,3.0,0.0,1.0,1.0,1.0,1.0,1,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bacterial-blight
3.0,0.0,1.0,0.0,1.0,3.0,3.0,0.0,0.0,1.0,0.0,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,bacterial-pustule
1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,1,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,bacterial-pustule
2.0,0.0,1.0,2.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,1,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,bacterial-pustule
3.0,1.0,1.0,1.0,0.0,3.0,2.0,0.0,0.0,2.0,0.0,1,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,bacterial-pustule
2.0,0.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,bacterial-pustule
2.0,0.0,2.0,1.0,1.0,1.0,3.0,1.0,0.0,1.0,0.0,1,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,bacterial-pustule
1.0,0.0,1.0,1.0,1.0,3.0,1.0,0.0,1.0,1.0,0.0,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,bacterial-pustule
2.0,1.0,2.0,2.0,0.0,1.0,2.0,1.0,1.0,2.0,0.0,1,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,bacterial-pustule
5.0,0.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,bacterial-pustule
2.0,1.0,2.0,0.0,0.0,1.0,2.0,1.0,0.0,2.0,0.0,1,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,bacterial-pustule
5.0,0.0,2.0,2.0,1.0,2.0,2.0,0.0,0.0,1.0,0.0,1,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,purple-seed-stain
6.0,0.0,2.0,0.0,1.0,3.0,3.0,0.0,1.0,2.0,0.0,1,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,purple-seed-stain
5.0,0.0,2.0,2.0,1.0,1.0,1.0,0.0,1.0,2.0,0.0,1,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,purple-seed-stain
4.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,1,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,purple-seed-stain
5.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,purple-seed-stain
6.0,0.0,2.0,1.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,purple-seed-stain
